,Unnamed: 0,Statecode,Districtcode,THSIL_CODE,BLOCK_CODE,VillageCode,VILL_NAME,AREA,T_HH,Population,Males,Females,SC_P,SC_M,SC_F,ST_P,ST_M,ST_F,EDU_FAC,P_SCH,RANG_P_SCH,M_SCH,RANG_M_SCH,S_SCH,S_S_SCH,COLLEGE,RANG_COLL,IND_SCH,TR_SCH,ADLT_LT_CT,OTH_SCH,MEDI_FAC,ALL_HOSP,RANG_ALL,AYU_HOSP,UN_HOSP,HOM_HOSP,ALL_DISP,AYU_DISP,UN_DISP,HOM_DISP,MCW_CNTR,RANG_MCW,M_HOME,CWC,H_CNTR,PH_CNTR,RANG_PHC,PHS_CNT,FWC_CNTR,TB_CLN,N_HOME,RMP,SMP,CHW,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBEWELL,HANDPUMP,RIVER,CANAL,LAKE,SPRING,OTHER,SOU_SUMM,RANG_SS,SS_CODE,P_T_FAC,POST_OFF,RANG_PO,TELE_OFF,POST_TELE,PHONE,RANG_PHONE,COMM_FAC,BS_FAC,RANG_BS,RS_FAC,RANG_RS,NW_FAC,RANG_NW,BANK_FAC,COMM_BANK,RANG_COMM,COOP_BANK,RANG_COOP,CRSOC_FAC,AC_SOC,RANG_ACS,NAC_SOC,RANG_NAC,OTHER_SOC,RANG_OTH,RC_FAC,C_V_HALL,RANG_CV,SP_CL_FAC,RANG_SPCL,ST_AU_FAC,RANG_STAU,APP_PR,APP_MR,APP_FP,APP_NAVRIV,APP_NAVCAN,APP_NW,NEAR_TOWN,DIST_TOWN,POWER_SUPL,POWER_DOM,POWER_AGR,POWER_OTH,POWER_ALL,PAP_MAG,NEWS_PAP,MAGAZINE,A_INCEXP,TOT_INC,TOT_EXP,MAN_COMM1,MAN_COMM2,MAN_COMM3,LAND_FORES,CANAL_GOVT,CANAL_PVT,WELL_WO_EL,WELL_W_EL,TW_WO_EL,TW_W_EL,TANK_IRR,RIVER_IRR,LAKE_IRR,W_FALL,OTH_IRR,TOT_IRR,UN_IRR,CULT_WASTE,AREA_NA_CU,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,381,1,8,1868000,Gopalpur,61.0,223.0,1027.0,529.0,498.0,121.0,66.0,55.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,HP,0.0,,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,Cuttack,40.0,1.0,0.0,0.0,0.0,1.0,1.0,N,M,2.0,0.0,0.0,,,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.8,10.0,15.9,74,80,93,96,97,94,81,79,69,60,47,38,36,25,21,12,13,3
1,1,21,381,1,8,1868100,Dobandhia,254.0,202.0,1135.0,595.0,540.0,252.0,131.0,121.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,HP,0.0,,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,Cuttack,40.0,1.0,0.0,0.0,0.0,1.0,1.0,N,M,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,180.0,13.0,49.14,82,88,103,106,108,104,89,87,76,66,52,42,39,28,24,13,14,3
2,2,21,381,1,8,1868200,Basudevpur,79.0,188.0,951.0,498.0,453.0,130.0,68.0,62.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,HP,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,Cuttack,45.0,1.0,0.0,0.0,0.0,1.0,1.0,N,M,2.0,0.0,0.0,Cement Well Ring,Rice Milling,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,51.0,3.0,12.91,69,74,86,89,90,87,75,73,64,55,44,35,33,23,20,11,12,3
3,3,21,381,1,8,1868300,Bajapura,85.0,168.0,875.0,452.0,423.0,211.0,109.0,102.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,HP,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,Cuttack,40.0,1.0,0.0,0.0,0.0,1.0,1.0,N,M,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.84,16.0,11.14,63,68,79,81,83,80,69,67,59,51,40,33,30,21,18,10,11,3
4,4,21,381,1,8,1868400,Ichhapur,28.0,35.0,153.0,84.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,HP,0.0,,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,Cuttack,40.0,1.0,0.0,0.0,0.0,1.0,1.0,N,M,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,10.0,2.2,3.13,11,11,13,14,14,14,12,11,10,8,7,5,5,3,3,1,1,0
5,5,21,381,1,8,1868500,Banapur,131.0,138.0,757.0,365.0,392.0,227.0,118.0,109.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,HP,0.0,,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,Cuttack,46.0,1.0,0.0,0.0,0.0,1.0,1.0,N,M,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,92.0,1.0,25.71,54,59,68,70,72,69,59,58,51,44,35,28,26,18,16,9,9,2
6,6,21,381,1,8,1868600,Mohanpur,78.0,81.0,381.0,189.0,192.0,35.0,17.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,HP,0.0,,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,Cuttack,40.0,1.0,0.0,0.0,0.0,1.0,1.0,N,M,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2.0,7.7,27,29,34,35,36,35,30,29,25,22,17,14,13,9,8,4,4,1
7,7,21,381,1,8,1868700,Alinagar,113.0,171.0,866.0,422.0,444.0,132.0,69.0,63.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,HP,0.0,,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,Cuttack,40.0,1.0,0.0,0.0,0.0,1.0,1.0,N,M,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.76,0.0,0.0,0.0,0.0,100.76,3.24,1.0,7.5,62,67,78,81,82,79,68,66,58,50,40,32,30,21,18,10,11,3
8,8,21,381,1,8,1868800,Baratha,207.0,201.0,1107.0,536.0,571.0,457.0,237.0,220.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,HP,0.0,,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,Cuttack,40.0,1.0,0.0,0.0,0.0,1.0,1.0,N,M,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,7.0,15.2,80,86,100,103,105,101,87,85,75,65,51,41,38,27,23,13,14,3
9,9,21,381,1,8,1868900,Kaudkol,212.0,220.0,1276.0,633.0,643.0,237.0,115.0,122.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,HP,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,Cuttack,48.0,1.0,0.0,0.0,0.0,1.0,1.0,N,M,2.0,0.0,0.0,Rice Milling,,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,158.0,11.0,26.65,92,100,116,119,121,117,101,98,86,75,59,48,44,31,27,15,16,4
